id	category	source	file	line	patchable	reason	context
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1499	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 70 , [""High""] = 70},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1499	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 70 , [""High""] = 70},"
maw-10e69cc51f48	monster	Mount Nighon	Scripts/General/zzMaw-Monsters.lua	1501	no	uncertain_context	"[""Mount Nighon""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1502	no	uncertain_context	"{[""Low""] = 65 , [""Mid""] = 69 , [""High""] = 85},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1502	no	uncertain_context	"{[""Low""] = 65 , [""Mid""] = 69 , [""High""] = 85},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1502	no	uncertain_context	"{[""Low""] = 65 , [""Mid""] = 69 , [""High""] = 85},"
maw-99b24a103b84	monster	Tunnels to Eeofol	Scripts/General/zzMaw-Monsters.lua	1504	no	uncertain_context	"[""Tunnels to Eeofol""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1505	no	uncertain_context	"{[""Low""] = 60 , [""Mid""] = 70 , [""High""] = 70},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1505	no	uncertain_context	"{[""Low""] = 60 , [""Mid""] = 70 , [""High""] = 70},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1505	no	uncertain_context	"{[""Low""] = 60 , [""Mid""] = 70 , [""High""] = 70},"
maw-2b535c36d5a3	monster	The Land of the Giants	Scripts/General/zzMaw-Monsters.lua	1507	no	uncertain_context	"[""The Land of the Giants""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1508	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 75 , [""High""] = 90},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1508	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 75 , [""High""] = 90},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1508	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 75 , [""High""] = 90},"
maw-232a3e117d09	monster	The Small House	Scripts/General/zzMaw-Monsters.lua	1510	no	uncertain_context	"[""The Small House""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1511	no	uncertain_context	"{[""Low""] = 5 , [""Mid""] = 42.5 , [""High""] = 80},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1511	no	uncertain_context	"{[""Low""] = 5 , [""Mid""] = 42.5 , [""High""] = 80},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1511	no	uncertain_context	"{[""Low""] = 5 , [""Mid""] = 42.5 , [""High""] = 80},"
maw-24e66ac66332	monster	The Strange Temple	Scripts/General/zzMaw-Monsters.lua	1513	no	uncertain_context	"[""The Strange Temple""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1514	no	uncertain_context	"{[""Low""] = 1 , [""Mid""] = 1 , [""High""] = 1},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1514	no	uncertain_context	"{[""Low""] = 1 , [""Mid""] = 1 , [""High""] = 1},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1514	no	uncertain_context	"{[""Low""] = 1 , [""Mid""] = 1 , [""High""] = 1},"
maw-91b295fdd155	monster	The Titans' Stronghold	Scripts/General/zzMaw-Monsters.lua	1516	no	uncertain_context	"[""The Titans' Stronghold""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1517	no	uncertain_context	"{[""Low""] = 75 , [""Mid""] = 82.5 , [""High""] = 90},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1517	no	uncertain_context	"{[""Low""] = 75 , [""Mid""] = 82.5 , [""High""] = 90},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1517	no	uncertain_context	"{[""Low""] = 75 , [""Mid""] = 82.5 , [""High""] = 90},"
maw-1875e58c3df5	monster	Colony Zod	Scripts/General/zzMaw-Monsters.lua	1519	no	uncertain_context	"[""Colony Zod""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1520	no	uncertain_context	"{[""Low""] = 85 , [""Mid""] = 85 , [""High""] = 85},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1520	no	uncertain_context	"{[""Low""] = 85 , [""Mid""] = 85 , [""High""] = 85},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1520	no	uncertain_context	"{[""Low""] = 85 , [""Mid""] = 85 , [""High""] = 85},"
maw-57de4d327b06	monster	The Maze	Scripts/General/zzMaw-Monsters.lua	1522	no	uncertain_context	"[""The Maze""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1523	no	uncertain_context	"{[""Low""] = 75 , [""Mid""] = 85 , [""High""] = 89},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1523	no	uncertain_context	"{[""Low""] = 75 , [""Mid""] = 85 , [""High""] = 89},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1523	no	uncertain_context	"{[""Low""] = 75 , [""Mid""] = 85 , [""High""] = 89},"
maw-6afba0389e63	monster	Wromthrax's Cave	Scripts/General/zzMaw-Monsters.lua	1525	no	uncertain_context	"[""Wromthrax's Cave""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1526	no	uncertain_context	"{[""Low""] = 55 , [""Mid""] = 55 , [""High""] = 55},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1526	no	uncertain_context	"{[""Low""] = 55 , [""Mid""] = 55 , [""High""] = 55},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1526	no	uncertain_context	"{[""Low""] = 55 , [""Mid""] = 55 , [""High""] = 55},"
maw-dbd0baf8ba8d	monster	The Dragon Caves	Scripts/General/zzMaw-Monsters.lua	1528	no	uncertain_context	"[""The Dragon Caves""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1529	no	uncertain_context	"{[""Low""] = 90 , [""Mid""] = 90 , [""High""] = 90},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1529	no	uncertain_context	"{[""Low""] = 90 , [""Mid""] = 90 , [""High""] = 90},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1529	no	uncertain_context	"{[""Low""] = 90 , [""Mid""] = 90 , [""High""] = 90},"
maw-82d6edbd2a30	monster	The Lincoln	Scripts/General/zzMaw-Monsters.lua	1531	no	uncertain_context	"[""The Lincoln""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1532	no	uncertain_context	"{[""Low""] = 100 , [""Mid""] = 100 , [""High""] = 100},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1532	no	uncertain_context	"{[""Low""] = 100 , [""Mid""] = 100 , [""High""] = 100},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1532	no	uncertain_context	"{[""Low""] = 100 , [""Mid""] = 100 , [""High""] = 100},"
maw-f718846620df	monster	The Arena	Scripts/General/zzMaw-Monsters.lua	1534	no	uncertain_context	"[""The Arena""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1535	no	uncertain_context	"{[""Low""] = 1 , [""Mid""] = 1 , [""High""] = 1},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1535	no	uncertain_context	"{[""Low""] = 1 , [""Mid""] = 1 , [""High""] = 1},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1535	no	uncertain_context	"{[""Low""] = 1 , [""Mid""] = 1 , [""High""] = 1},"
maw-958cb28c542e	monster	Sweet Water	Scripts/General/zzMaw-Monsters.lua	1538	no	uncertain_context	"[""Sweet Water""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1539	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 85 , [""High""] = 100},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1539	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 85 , [""High""] = 100},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1539	no	uncertain_context	"{[""Low""] = 70 , [""Mid""] = 85 , [""High""] = 100},"
maw-4bed29ab3fb3	monster	Paradise Valley	Scripts/General/zzMaw-Monsters.lua	1541	no	uncertain_context	"[""Paradise Valley""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1542	no	uncertain_context	"{[""Low""] = 55 , [""Mid""] = 75 , [""High""] = 90},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1542	no	uncertain_context	"{[""Low""] = 55 , [""Mid""] = 75 , [""High""] = 90},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1542	no	uncertain_context	"{[""Low""] = 55 , [""Mid""] = 75 , [""High""] = 90},"
maw-0e8e8f67d3fa	monster	Hermit's Isle	Scripts/General/zzMaw-Monsters.lua	1544	no	uncertain_context	"[""Hermit's Isle""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1545	no	uncertain_context	"{[""Low""] = 36 , [""Mid""] = 55 , [""High""] = 75},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1545	no	uncertain_context	"{[""Low""] = 36 , [""Mid""] = 55 , [""High""] = 75},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1545	no	uncertain_context	"{[""Low""] = 36 , [""Mid""] = 55 , [""High""] = 75},"
maw-778a5967e149	monster	Kriegspire	Scripts/General/zzMaw-Monsters.lua	1547	no	uncertain_context	"[""Kriegspire""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1548	no	uncertain_context	"{[""Low""] = 40 , [""Mid""] = 45 , [""High""] = 79},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1548	no	uncertain_context	"{[""Low""] = 40 , [""Mid""] = 45 , [""High""] = 79},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1548	no	uncertain_context	"{[""Low""] = 40 , [""Mid""] = 45 , [""High""] = 79},"
maw-ff047f321259	monster	Blackshire	Scripts/General/zzMaw-Monsters.lua	1550	no	uncertain_context	"[""Blackshire""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1551	no	uncertain_context	"{[""Low""] = 40 , [""Mid""] = 44 , [""High""] = 50},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1551	no	uncertain_context	"{[""Low""] = 40 , [""Mid""] = 44 , [""High""] = 50},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1551	no	uncertain_context	"{[""Low""] = 40 , [""Mid""] = 44 , [""High""] = 50},"
maw-06e5f2a23fde	monster	Dragonsand	Scripts/General/zzMaw-Monsters.lua	1553	no	uncertain_context	"[""Dragonsand""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1554	no	uncertain_context	"{[""Low""] = 50 , [""Mid""] = 60 , [""High""] = 90},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1554	no	uncertain_context	"{[""Low""] = 50 , [""Mid""] = 60 , [""High""] = 90},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1554	no	uncertain_context	"{[""Low""] = 50 , [""Mid""] = 60 , [""High""] = 90},"
maw-67b1bd48b410	monster	Frozen Highlands	Scripts/General/zzMaw-Monsters.lua	1556	no	uncertain_context	"[""Frozen Highlands""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1557	no	uncertain_context	"{[""Low""] = 17 , [""Mid""] = 19 , [""High""] = 20},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1557	no	uncertain_context	"{[""Low""] = 17 , [""Mid""] = 19 , [""High""] = 20},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1557	no	uncertain_context	"{[""Low""] = 17 , [""Mid""] = 19 , [""High""] = 20},"
maw-e9bb5a307cc3	monster	Free Haven	Scripts/General/zzMaw-Monsters.lua	1559	no	uncertain_context	"[""Free Haven""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1560	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 12.5 , [""High""] = 19},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1560	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 12.5 , [""High""] = 19},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1560	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 12.5 , [""High""] = 19},"
maw-c44daab7db61	monster	Mire of the Damned	Scripts/General/zzMaw-Monsters.lua	1562	no	uncertain_context	"[""Mire of the Damned""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1563	no	uncertain_context	"{[""Low""] = 17 , [""Mid""] = 26 , [""High""] = 29},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1563	no	uncertain_context	"{[""Low""] = 17 , [""Mid""] = 26 , [""High""] = 29},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1563	no	uncertain_context	"{[""Low""] = 17 , [""Mid""] = 26 , [""High""] = 29},"
maw-69c1f10ba1c5	monster	Silver Cove	Scripts/General/zzMaw-Monsters.lua	1565	no	uncertain_context	"[""Silver Cove""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1566	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 31.5 , [""High""] = 33},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1566	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 31.5 , [""High""] = 33},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1566	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 31.5 , [""High""] = 33},"
maw-3485dc85007e	monster	Bootleg Bay	Scripts/General/zzMaw-Monsters.lua	1568	no	uncertain_context	"[""Bootleg Bay""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1569	no	uncertain_context	"{[""Low""] = 7 , [""Mid""] = 12 , [""High""] = 12},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1569	no	uncertain_context	"{[""Low""] = 7 , [""Mid""] = 12 , [""High""] = 12},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1569	no	uncertain_context	"{[""Low""] = 7 , [""Mid""] = 12 , [""High""] = 12},"
maw-dad154abbfe1	monster	Castle Ironfist	Scripts/General/zzMaw-Monsters.lua	1571	no	uncertain_context	"[""Castle Ironfist""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1572	no	uncertain_context	"{[""Low""] = 4 , [""Mid""] = 5 , [""High""] = 7},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1572	no	uncertain_context	"{[""Low""] = 4 , [""Mid""] = 5 , [""High""] = 7},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1572	no	uncertain_context	"{[""Low""] = 4 , [""Mid""] = 5 , [""High""] = 7},"
maw-bd902f508bc5	monster	Eel Infested Waters	Scripts/General/zzMaw-Monsters.lua	1574	no	uncertain_context	"[""Eel Infested Waters""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1575	no	uncertain_context	"{[""Low""] = 24 , [""Mid""] = 35 , [""High""] = 36},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1575	no	uncertain_context	"{[""Low""] = 24 , [""Mid""] = 35 , [""High""] = 36},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1575	no	uncertain_context	"{[""Low""] = 24 , [""Mid""] = 35 , [""High""] = 36},"
maw-d12f770f52ed	monster	Misty Islands	Scripts/General/zzMaw-Monsters.lua	1577	no	uncertain_context	"[""Misty Islands""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1578	no	uncertain_context	"{[""Low""] = 5 , [""Mid""] = 5 , [""High""] = 5},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1578	no	uncertain_context	"{[""Low""] = 5 , [""Mid""] = 5 , [""High""] = 5},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1578	no	uncertain_context	"{[""Low""] = 5 , [""Mid""] = 5 , [""High""] = 5},"
maw-dcc9082d57ca	monster	New Sorpigal	Scripts/General/zzMaw-Monsters.lua	1580	no	uncertain_context	"[""New Sorpigal""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1581	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 6 , [""High""] = 6},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1581	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 6 , [""High""] = 6},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1581	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 6 , [""High""] = 6},"
maw-c00e5c63f33f	monster	Goblinwatch	Scripts/General/zzMaw-Monsters.lua	1583	no	uncertain_context	"[""Goblinwatch""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1584	no	uncertain_context	"{[""Low""] = 4 , [""Mid""] = 4 , [""High""] = 6},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1584	no	uncertain_context	"{[""Low""] = 4 , [""Mid""] = 4 , [""High""] = 6},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1584	no	uncertain_context	"{[""Low""] = 4 , [""Mid""] = 4 , [""High""] = 6},"
maw-987fec9625c1	monster	The Abandoned Temple	Scripts/General/zzMaw-Monsters.lua	1586	no	uncertain_context	"[""The Abandoned Temple""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1587	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 8 , [""High""] = 10},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1587	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 8 , [""High""] = 10},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1587	no	uncertain_context	"{[""Low""] = 6 , [""Mid""] = 8 , [""High""] = 10},"
maw-33295c8b17dc	monster	Shadow Guild Hideout	Scripts/General/zzMaw-Monsters.lua	1589	no	uncertain_context	"[""Shadow Guild Hideout""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1590	no	uncertain_context	"{[""Low""] = 11 , [""Mid""] = 13 , [""High""] = 15},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1590	no	uncertain_context	"{[""Low""] = 11 , [""Mid""] = 13 , [""High""] = 15},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1590	no	uncertain_context	"{[""Low""] = 11 , [""Mid""] = 13 , [""High""] = 15},"
maw-a2a0980254d6	monster	Hall of the Fire Lord	Scripts/General/zzMaw-Monsters.lua	1592	no	uncertain_context	"[""Hall of the Fire Lord""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1593	no	uncertain_context	"{[""Low""] = 10 , [""Mid""] = 10 , [""High""] = 20},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1593	no	uncertain_context	"{[""Low""] = 10 , [""Mid""] = 10 , [""High""] = 20},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1593	no	uncertain_context	"{[""Low""] = 10 , [""Mid""] = 10 , [""High""] = 20},"
maw-78e36c2df317	monster	Snergle's Caverns	Scripts/General/zzMaw-Monsters.lua	1595	no	uncertain_context	"[""Snergle's Caverns""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1596	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 32.5 , [""High""] = 35},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1596	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 32.5 , [""High""] = 35},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1596	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 32.5 , [""High""] = 35},"
maw-99851db098a8	monster	Dragoons' Caverns	Scripts/General/zzMaw-Monsters.lua	1598	no	uncertain_context	"[""Dragoons' Caverns""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1599	no	uncertain_context	"{[""Low""] = 18 , [""Mid""] = 20 , [""High""] = 26},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1599	no	uncertain_context	"{[""Low""] = 18 , [""Mid""] = 20 , [""High""] = 26},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1599	no	uncertain_context	"{[""Low""] = 18 , [""Mid""] = 20 , [""High""] = 26},"
maw-a8fa4b1eacb0	monster	Silver Helm Outpost	Scripts/General/zzMaw-Monsters.lua	1601	no	uncertain_context	"[""Silver Helm Outpost""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1602	no	uncertain_context	"{[""Low""] = 10 , [""Mid""] = 12 , [""High""] = 12},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1602	no	uncertain_context	"{[""Low""] = 10 , [""Mid""] = 12 , [""High""] = 12},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1602	no	uncertain_context	"{[""Low""] = 10 , [""Mid""] = 12 , [""High""] = 12},"
maw-be757b803915	monster	Shadow Guild	Scripts/General/zzMaw-Monsters.lua	1604	no	uncertain_context	"[""Shadow Guild""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1605	no	uncertain_context	"{[""Low""] = 12 , [""Mid""] = 20 , [""High""] = 30},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1605	no	uncertain_context	"{[""Low""] = 12 , [""Mid""] = 20 , [""High""] = 30},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1605	no	uncertain_context	"{[""Low""] = 12 , [""Mid""] = 20 , [""High""] = 30},"
maw-d4ce04df4d31	monster	Snergle's Iron Mines	Scripts/General/zzMaw-Monsters.lua	1607	no	uncertain_context	"[""Snergle's Iron Mines""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1608	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 33 , [""High""] = 40},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1608	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 33 , [""High""] = 40},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1608	no	uncertain_context	"{[""Low""] = 30 , [""Mid""] = 33 , [""High""] = 40},"
maw-3e9f329bcddf	monster	Dragoons' Keep	Scripts/General/zzMaw-Monsters.lua	1610	no	uncertain_context	"[""Dragoons' Keep""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1611	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 30 , [""High""] = 34},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1611	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 30 , [""High""] = 34},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1611	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 30 , [""High""] = 34},"
maw-d77cfa46681b	monster	Corlagon's Estate	Scripts/General/zzMaw-Monsters.lua	1613	no	uncertain_context	"[""Corlagon's Estate""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1614	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 29 , [""High""] = 55},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1614	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 29 , [""High""] = 55},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1614	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 29 , [""High""] = 55},"
maw-95295f4c4661	monster	Silver Helm Stronghold	Scripts/General/zzMaw-Monsters.lua	1616	no	uncertain_context	"[""Silver Helm Stronghold""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1617	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 40 , [""High""] = 50},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1617	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 40 , [""High""] = 50},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1617	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 40 , [""High""] = 50},"
maw-224fa7ee3101	monster	The Monolith	Scripts/General/zzMaw-Monsters.lua	1619	no	uncertain_context	"[""The Monolith""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1620	no	uncertain_context	"{[""Low""] = 24 , [""Mid""] = 30 , [""High""] = 40},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1620	no	uncertain_context	"{[""Low""] = 24 , [""Mid""] = 30 , [""High""] = 40},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1620	no	uncertain_context	"{[""Low""] = 24 , [""Mid""] = 30 , [""High""] = 40},"
maw-d0dfe127468d	monster	Tomb of Ethric the Mad	Scripts/General/zzMaw-Monsters.lua	1622	no	uncertain_context	"[""Tomb of Ethric the Mad""] ="
maw-b1a5954a483f	monster	High	Scripts/General/zzMaw-Monsters.lua	1623	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 29 , [""High""] = 55},"
maw-a124947cbd2d	monster	Low	Scripts/General/zzMaw-Monsters.lua	1623	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 29 , [""High""] = 55},"
maw-9a6af7cd96b7	monster	Mid	Scripts/General/zzMaw-Monsters.lua	1623	no	uncertain_context	"{[""Low""] = 26 , [""Mid""] = 29 , [""High""] = 55},"
