id	status	category	source	translation	placeholders	first_file	first_line	occurrences	notes
maw-2081d06ecb8f	excluded	table	Sniper			Data/Tables/Class Extra.txt	5	4	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d638731822ad	excluded	table	Sorcerer			Data/Tables/Class Extra.txt	44	7	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-566651565cf0	excluded	table	Souldrinker			Data/Tables/ObjList.txt	526	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-971d4dd1e43e	excluded	table	Sovereign Belt			Data/Tables/Complex item pictures.txt	118	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-45bfc012fbf8	excluded	table	Sparks			Data/Tables/ObjList.txt	455	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d958b97b6180	excluded	table	SparkX			Data/Tables/ObjList.txt	585	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-221835a1d6ee	excluded	table	SPBase			Data/Tables/Class HP SP.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-2bcb85de00bf	excluded	table	Spear			Data/Tables/Class Skills.txt	6	8	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-bcf9bdc3fcc9	excluded	table	Spellbook			Data/Tables/ObjList.txt	80	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-73d35d2b2d23	excluded	table	Spellbook shops			Data/Tables/House rules.txt	277	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-da6ce7c841de	excluded	table	SPFactor			Data/Tables/Class HP SP.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-fe1e1fc9352b	excluded	table	Spirit			Data/Tables/Class Skills.txt	18	7	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-91749fb7b327	excluded	table	Spirit Lash			Data/Tables/ObjList.txt	486	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-76ce312eb031	excluded	table	Splash			Data/Tables/ObjList.txt	437	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-dcf0d03a5d20	excluded	table	Splendid Plate Armor			Data/Tables/Complex item pictures.txt	33	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c37fc337107d	excluded	table	SPStats			Data/Tables/Class HP SP.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4f2cd90c98b4	excluded	table	Stables			Data/Tables/House rules.txt	285	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a4730a22cf49	excluded	table	Staff			Data/Tables/Class Skills.txt	2	8	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e074fdbe14b9	excluded	table	Stalt-laced ore			Data/Tables/ObjList.txt	138	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e52171fb233d	excluded	table	Starburst			Data/Tables/ObjList.txt	461	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-48e8fcd1cf1c	excluded	table	StartBurst			Data/Tables/ObjList.txt	573	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-67dd0342f4dd	excluded	table	StaticCharge			Data/Tables/ObjList.txt	572	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aa7a85b54dc9	excluded	table	Statuette			Data/Tables/ObjList.txt	249	3	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1b756539b50b	excluded	table	Stealing			Data/Tables/Class Skills.txt	38	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-93ec8584ad9d	excluded	table	Steel Belt			Data/Tables/Complex item pictures.txt	104	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-648f75a5745e	excluded	table	Steel Boots			Data/Tables/Complex item pictures.txt	136	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-51d96bff265d	excluded	table	Steel Chain Mail			Data/Tables/Complex item pictures.txt	46	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1d5deee3127f	excluded	table	Steel Chainmail			Data/Tables/Complex item pictures.txt	9	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-36ba08f75f70	excluded	table	Steel Helm			Data/Tables/Complex item pictures.txt	87	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-99528524594b	excluded	table	Steel Plate Armor			Data/Tables/Complex item pictures.txt	51	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-b455ecf98690	excluded	table	Steel Plated Boots			Data/Tables/Complex item pictures.txt	128	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-45d8ebf0554f	excluded	table	Sterling Boots			Data/Tables/Complex item pictures.txt	138	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ac218b516cc6	excluded	table	Stone Skin			Data/Tables/Potion settings.txt	16	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ac5c18bf2c9d	excluded	table	Stone to Flesh			Data/Tables/Potion settings.txt	21	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-57b20558ab72	excluded	table	Strong Belt			Data/Tables/Complex item pictures.txt	109	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4794a167e643	excluded	table	Studded Leather			Data/Tables/Complex item pictures.txt	23	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aec2a79d85c4	excluded	table	Sturdy Belt			Data/Tables/Complex item pictures.txt	102	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-2d62df25edf8	excluded	table	Sulfur			Data/Tables/ObjList.txt	49	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6e253f9f8590	excluded	table	Summon Wisp			Data/Tables/Spells2.txt	84	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6db89e17783d	excluded	table	Sun Cloak			Data/Tables/Complex item pictures.txt	157	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-fc9d7aefa302	excluded	table	Sunray			Data/Tables/ObjList.txt	513	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ac9974d222df	excluded	table	Sunstone			Data/Tables/Potion settings.txt	79	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6c3a2d90b1d2	excluded	table	Supreme Plate			Data/Tables/Complex item pictures.txt	20	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-b5ac001e6af3	excluded	table	Swiftness			Data/Tables/Potion settings.txt	26	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4a126f4379ee	excluded	table	Sword			Data/Tables/Class Skills.txt	3	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aeac811b1ea0	excluded	table	Taledon's Helm			Data/Tables/Complex item pictures.txt	81	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-9ff16f8a4774	excluded	table	Tapestry			Data/Tables/ObjList.txt	301	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-04ef7ee791d6	excluded	table	Telekinesis			Data/Tables/Spells2.txt	44	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-61560bda6791	excluded	table	Telepathy			Data/Tables/ObjList.txt	488	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-33d5667cd57f	excluded	table	Temporary			Data/Tables/ObjList.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-60f7bc77f23a	excluded	table	The Third Eye			Data/Tables/Potion settings.txt	93	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-8ac2de7b4418	excluded	table	Thief			Data/Tables/Class Extra.txt	36	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-440d2dbaba38	excluded	table	Thigh Bone			Data/Tables/ObjList.txt	259	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7e568787d66f	excluded	table	Thornbark			Data/Tables/ObjList.txt	50	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d70fc06c0756	excluded	table	tiger statuette			Data/Tables/ObjList.txt	360	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e03bfda07e4e	excluded	table	Titan's Belt			Data/Tables/Complex item pictures.txt	112	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6302fee61528	excluded	table	Toadstool			Data/Tables/ObjList.txt	48	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d80bed14070b	excluded	table	Tobersk Brandy			Data/Tables/ObjList.txt	118	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-038e7d23a417	excluded	table	Tobersk Fruit			Data/Tables/ObjList.txt	116	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-65bde0d78d69	excluded	table	Tobersk Pulp			Data/Tables/ObjList.txt	117	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e3ac14d752cf	excluded	table	Topaz			Data/Tables/ObjList.txt	149	3	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-98607d72fd64	excluded	table	Torch Light			Data/Tables/Spells2.txt	3	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-fe7536e1b8ce	excluded	table	Tower at start			Data/Tables/House rules.txt	373	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-18827ae4eba5	excluded	table	Tower to win			Data/Tables/House rules.txt	373	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aecc8f9ba0ab	excluded	table	Town Portal			Data/Tables/Spells2.txt	33	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a667fae512b6	excluded	table	Toxic Cloud			Data/Tables/ObjList.txt	515	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-69eb7539cce2	excluded	table	ToxicX			Data/Tables/ObjList.txt	559	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-104340403687	excluded	table	TrailFire			Data/Tables/ObjList.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-0ceda1bd1852	excluded	table	TrailLine			Data/Tables/ObjList.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a2a38a36f95b	excluded	table	TrailParticles			Data/Tables/ObjList.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-df7caeb45c32	excluded	table	Training halls			Data/Tables/House rules.txt	343	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7126782fedae	excluded	table	Transcendence			Data/Tables/Potion settings.txt	41	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-70f4b939cc70	excluded	table	Traveler's Cloak			Data/Tables/Complex item pictures.txt	144	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c72d09058389	excluded	table	Travelers' Boon			Data/Tables/Spells2.txt	103	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d4d3e6155634	excluded	table	Traveller's Hat			Data/Tables/Complex item pictures.txt	76	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-323f99b9a56b	excluded	table	Trident			Data/Tables/ObjList.txt	13	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a21d79cdae32	excluded	table	Troll			Data/Tables/Class Extra.txt	40	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e27cacc245be	excluded	table	Troll (4)			Data/Tables/Class Starting Stats.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-63698c13be6a	excluded	table	Troll - Archer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f8824aa55a2a	excluded	table	Troll - Cleric			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-bc7321680f08	excluded	table	Troll - Dark Elf			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-67f858c40e7d	excluded	table	Troll - Death Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c8328e9fc893	excluded	table	Troll - Dragon			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6e7c61fa2fdb	excluded	table	Troll - Druid			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-22a685bb81a8	excluded	table	Troll - Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-b6d635a22eb9	excluded	table	Troll - Minotaur			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-90646fd2672d	excluded	table	Troll - Monk			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-0ee996e98704	excluded	table	Troll - Necromancer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3571f0cb8fbd	excluded	table	Troll - Paladin			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-2a31695be2d1	excluded	table	Troll - Peasant			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-eff1901728f9	excluded	table	Troll - Ranger			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1317844be0c0	excluded	table	Troll - Seraphim			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-5075c26ef70f	excluded	table	Troll - Shaman			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-469114286d9e	excluded	table	Troll - Sorcerer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-2ed6ef8b1011	excluded	table	Troll - Thief			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7b15660974be	excluded	table	Troll - Troll			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f35a0a69091c	excluded	table	Troll - Vampire			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d22a5fc2e3ac	excluded	table	Troll(4)			Data/Tables/Race Skills.txt	1	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-e0b482869796	excluded	table	Turn Undead			Data/Tables/Spells2.txt	50	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6caad4cda78d	excluded	table	Twilight			Data/Tables/Complex item pictures.txt	155	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a3228bd4fe4f	excluded	table	Two handed axe			Data/Tables/ObjList.txt	10	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-2e90b6e246bf	excluded	table	two-handed axe			Data/Tables/ObjList.txt	312	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a6c64e48f446	excluded	table	two-handed sword			Data/Tables/ObjList.txt	306	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-13fa7ac5a6cd	excluded	table	Ultimate Boots			Data/Tables/Complex item pictures.txt	139	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-9276105c7f4a	translated	table	Unarmed	맨손 전투		Data/Tables/Class Skills.txt	35	7	스킬 표시명
maw-353aa5505a5b	excluded	table	Undead (6)			Data/Tables/Class Starting Stats.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7ba70a6e2ba0	excluded	table	Undead - Archer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-0b24d5a76fd7	excluded	table	Undead - Cleric			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-11c82277b488	excluded	table	Undead - Dark Elf			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-80b23b123d74	excluded	table	Undead - Death Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-cfab6f0a3584	excluded	table	Undead - Dragon			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-269b1cafcbb8	excluded	table	Undead - Druid			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-8202effac850	excluded	table	Undead - Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-1c2a8651f961	excluded	table	Undead - Minotaur			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-14dea2267f1e	excluded	table	Undead - Monk			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-0d2fdf77bc39	excluded	table	Undead - Necromancer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6fcc0be14b63	excluded	table	Undead - Paladin			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-863f0bf8cd8f	excluded	table	Undead - Peasant			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-354ed614e6c8	excluded	table	Undead - Ranger			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-b5ffad8cda0d	excluded	table	Undead - Seraphim			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d1a157e38b1d	excluded	table	Undead - Shaman			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3e6748b12a52	excluded	table	Undead - Sorcerer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6b9196c58d73	excluded	table	Undead - Thief			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aa3862d0763a	excluded	table	Undead - Troll			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a3221c60b4aa	excluded	table	Undead - Vampire			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-82269c9743ac	excluded	table	Undead(6)			Data/Tables/Race Skills.txt	1	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-0b16ebc9e384	excluded	table	Unicorn Horn			Data/Tables/ObjList.txt	52	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-32363366360c	excluded	table	Untouchable			Data/Tables/ObjList.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-94d64093c71c	excluded	table	Unused!!!			Data/Tables/Spells2.txt	106	21	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aa9ed02224d1	excluded	table	Urn of Ashes			Data/Tables/ObjList.txt	89	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-af46aa8212c0	excluded	table	Usable			Data/Tables/Potion settings.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-729c85d6be47	excluded	table	Vampire			Data/Tables/Class Extra.txt	42	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7100876fdb28	excluded	table	Vampire (1)			Data/Tables/Class Starting Stats.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-81efaa491274	excluded	table	Vampire - Archer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-8640d1057bbe	excluded	table	Vampire - Cleric			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-77fa39188cc6	excluded	table	Vampire - Dark Elf			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d25d34969ba4	excluded	table	Vampire - Death Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-968392063bde	excluded	table	Vampire - Dragon			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-8c1595cd5944	excluded	table	Vampire - Druid			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-ee14cd89cde1	excluded	table	Vampire - Knight			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-5ffc6f21f597	excluded	table	Vampire - Minotaur			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-18fafc79ebc6	excluded	table	Vampire - Monk			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-aafd2523a456	excluded	table	Vampire - Necromancer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-35a58bf63e82	excluded	table	Vampire - Paladin			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-df9e060e33ef	excluded	table	Vampire - Peasant			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-44730e95f35e	excluded	table	Vampire - Ranger			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a0b8db6ada6b	excluded	table	Vampire - Seraphim			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-76d04f80b3c4	excluded	table	Vampire - Shaman			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-649c67dfa763	excluded	table	Vampire - Sorcerer			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-85389be924bc	excluded	table	Vampire - Thief			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a5b96d9605c9	excluded	table	Vampire - Troll			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-cf14b8b56de4	excluded	table	Vampire - Vampire			Data/Tables/Race Skills.txt	1	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7a3083536fce	excluded	table	Vampire Charm			Data/Tables/ObjList.txt	534	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4109d8aec0cc	excluded	table	Vampire Cloak			Data/Tables/Complex item pictures.txt	148	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-13f16ea8a65d	excluded	table	Vampire's Cape			Data/Tables/Complex item pictures.txt	159	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-96b831e2d31a	excluded	table	Vampire(1)			Data/Tables/Race Skills.txt	1	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-2c80353be105	excluded	table	VampireAbility			Data/Tables/Class Skills.txt	24	6	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-32374dffa367	excluded	table	Vampiric Weapon			Data/Tables/Spells2.txt	93	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-853290b9562c	excluded	table	Vanguard Belt			Data/Tables/Complex item pictures.txt	116	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d9c2fc4ab204	excluded	table	Vial of Devil Ichor			Data/Tables/ObjList.txt	205	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7ccaa6dc33cf	excluded	table	Vial of Grave Earth			Data/Tables/ObjList.txt	100	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-8c1c8cffdfc0	excluded	table	Vial of Ooze endoplasm			Data/Tables/ObjList.txt	207	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4f274a99dbc9	excluded	table	Vial of Troll's Blood			Data/Tables/ObjList.txt	195	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-d190fa8f5c26	excluded	table	Villain			Data/Tables/Class Extra.txt	31	4	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-dc65d29f3233	excluded	table	Walking Boots			Data/Tables/Complex item pictures.txt	121	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c75b0d16c845	excluded	table	Wall at start			Data/Tables/House rules.txt	373	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6b30dc5ddb8f	excluded	table	war hammer			Data/Tables/ObjList.txt	319	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-6d44366d89de	excluded	table	War Troll			Data/Tables/Class Extra.txt	41	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-063f342393d9	excluded	table	Warlock			Data/Tables/Class Extra.txt	16	4	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-19b65b93d1e7	excluded	table	Warlord Belt			Data/Tables/Complex item pictures.txt	117	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-24112a2d949e	excluded	table	Warrior Mage			Data/Tables/Class Extra.txt	3	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-00ffcb9a7047	excluded	table	WarriorMage			Data/Tables/Class HP SP.txt	3	5	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4c8f0979e81f	excluded	table	WarTroll			Data/Tables/Class HP SP.txt	41	3	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-9a109c08574e	excluded	table	Wasp Stingers			Data/Tables/ObjList.txt	125	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-f58b1ce02c6a	excluded	table	Wasp Wing			Data/Tables/ObjList.txt	55	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-de9b1be49dae	untranslated	table	Water			Data/Tables/Class Skills.txt	16	8	
maw-f1ac1f265fec	excluded	table	Water Breathing			Data/Tables/Potion settings.txt	17	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-3240fea8e7a7	excluded	table	Water Walk			Data/Tables/Spells2.txt	29	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-08ff8cc125cc	excluded	table	Wealthy Hat			Data/Tables/ObjList.txt	263	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-13c6b4eaab69	excluded	table	Weapon shops Special			Data/Tables/House rules.txt	38	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-a8877d9bc90b	excluded	table	Weapon shops Standart			Data/Tables/House rules.txt	2	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-cef58f064fb5	excluded	table	Wet Suit			Data/Tables/ObjList.txt	288	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-447689c89c97	excluded	table	WetS_			Data/Tables/Character portraits.txt	32	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-20be328274ca	excluded	table	Wetsuit			Data/Tables/Character portraits.txt	32	3	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c3742af051fc	excluded	table	Wheel of Frelandeau			Data/Tables/ObjList.txt	129	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-c58ace9c2bc7	excluded	table	white pearl			Data/Tables/ObjList.txt	369	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-7e811845aca5	excluded	table	White Potion			Data/Tables/ObjList.txt	60	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-4a5a68baf599	excluded	table	Widowsweep Berries			Data/Tables/ObjList.txt	38	2	Audited structural Data/Tables key/reference/config text; not player-facing localization.
maw-37b751f4b522	excluded	table	Will O' Wisp Heart			Data/Tables/ObjList.txt	83	1	Audited structural Data/Tables key/reference/config text; not player-facing localization.
